Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-B7FFA983,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,1,LSUMZ,175374,M,0,,Guyana,,NA,26.1,6.1,6.8,22.4,104,19.1,85,18.4,NA,SC,1,NA
AVIBASE-B7FFA983,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,1,LSUMZ,178419,M,0,,Suriname,,NA,29.6,5.8,6.6,22.4,106.1,25.5,80.6,24,NA,SC,1,NA
AVIBASE-B7FFA983,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,1,NHMUK,1889.5.14.635,F,0,,Guyana,,32.5,25,5.3,6.2,22,95,18.1,76.9,19.1,73,HM,1,NA
AVIBASE-B7FFA983,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,1,NHMUK,1889.5.14.636,M,0,,Guyana,,32.8,24,5.9,6.3,23.4,103,22.8,80.2,22.1,89,HM,1,NA
AVIBASE-B7FFA983,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,1,NHMUK,1889.5.14.637,F,0,,Guyana,,33.6,24.4,5.5,6.1,20.2,96,19.5,76.5,20.3,89,HM,1,NA
AVIBASE-B7FFA983,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,Xiphorhynchus pardalotus,1,NHMUK,1889.5.14.639,M,0,,Brazil,,35,24,5.7,6.5,20,100,19.2,80.8,19.2,93,HM,1,NA
AVIBASE-FC3DC0F1,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,1,MPEG,53853,M,0,,Brazil,,30.1,21.3,5.1,5.9,20.1,99,24.3,74.7,24.5,85,BDK,1,NA
AVIBASE-FC3DC0F1,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,1,MPEG,53854,M,0,,Brazil,,29.5,20.5,5.5,6.2,21.4,90,18,72,20,82,BDK,1,NA
AVIBASE-FC3DC0F1,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,1,MPEG,56050,M,0,,Brazil,,32.2,23,5.3,6.3,21.4,102,23.7,78.3,23.2,90,BDK,1,NA
AVIBASE-FC3DC0F1,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,1,MPEG,56051,F,0,,Brazil,,30.2,21.3,5.5,6.1,20.4,95,22.6,72.5,23.8,84,BDK,1,NA
AVIBASE-FC3DC0F1,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,1,LSUMZ,67200,M,0,,Brazil,,NA,22.8,5.3,6,20.4,99.5,19.8,79.7,19.9,NA,SC,1,NA
AVIBASE-FC3DC0F1,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,1,LSUMZ,67201,M,0,,Brazil,,NA,23.2,5.4,6.3,19.9,100.5,27.1,73.5,27,NA,SC,1,NA
AVIBASE-FC3DC0F1,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,Xiphorhynchus spixii,1,LSUMZ,67202,M,0,,Brazil,,NA,20.8,5.3,5.9,20.5,97.6,22,75.6,22.5,NA,SC,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,LSUMZ,29393,M,0,,Honduras,,NA,27.3,5.1,6.4,21.2,99.5,20.5,79.1,20.6,NA,SC,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,LSUMZ,68602,M,0,,Trinidad and Tobago,,NA,29.7,6.3,8,23.5,111.6,20.3,91.3,18.2,NA,SC,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,LSUMZ,164125,M,0,,Panama,,NA,29.7,5.8,7.7,23.5,102.8,17,85.8,16.5,NA,SC,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,LSUMZ,164126,F,0,,Panama,,NA,27.7,5.6,7.2,22.7,96.7,16.7,80,17.3,NA,SC,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,LSUMZ,164127,M,0,,Panama,,NA,28.3,5.5,7.2,22.9,109.8,23.6,86.2,21.5,NA,SC,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,LSUMZ,180721,F,0,,Honduras,,NA,27.2,5,6.1,21.5,95.1,18,77.2,18.9,NA,SC,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,NHMUK,1915.5.1.366,M,0,,Trinidad and Tobago,,39.4,28.6,5.9,8.1,22.6,99,16.5,82.5,16.7,84,PW,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,NHMUK,1924.10.31.36,M,0,,Trinidad and Tobago,,39.2,29,5.8,7.5,25.9,113,20.4,92.6,18.1,88,PW,1,NA
AVIBASE-FF942BA2,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Xiphorhynchus susurrans,1,NHMUK,1925.12.22.250,M,0,,Panama,,38.3,27.3,5.6,6,22,107,16.5,90.5,15.4,80,PW,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,AMNH,145223,M,0,,Peru,,NA,22,5.1,7,21.5,119.1,26.7,92.5,22.4,NA,SC,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,LSUMZ,162637,M,0,,Bolivia,,NA,22.7,5.2,6.7,21.8,113.2,26.7,86.6,23.6,NA,SC,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,LSUMZ,172095,M,0,,Peru,,NA,22.6,5,6.9,21.6,116.6,24.5,92.1,21,NA,SC,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,LSUMZ,178972,M,0,,Peru,,NA,22.3,5.5,6.8,23.1,119.8,24.8,94.9,20.7,NA,SC,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,LSUMZ,178973,M,0,,Peru,,NA,23.3,5.8,6.7,21.8,120.6,26.3,94.4,21.8,NA,SC,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,LSUMZ,178975,M,0,,Peru,,NA,22.4,5.4,6.5,22.7,119.5,26.7,92.8,22.3,NA,SC,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,AMNH,820248,M,0,,Peru,,NA,22.1,5,6.8,22.9,115.7,22.1,93.6,19.1,NA,SC,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,NHMUK,1921.12.29.50,M,0,,Colombia,,31.2,20.9,5.5,6.9,22.3,110.5,26.8,83.7,24.3,85,CS,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,NHMUK,1921.12.29.51,F,0,,Colombia,,33.8,24,5.1,7.2,21.5,113,27.7,85.3,24.5,110,CS,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,NHMUK,1921.12.29.52,M,0,,Colombia,,32.8,23.6,5.1,7.1,23.7,114,31.8,82.2,27.9,125,CS,1,NA
AVIBASE-79447EBB,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Xiphorhynchus triangularis,1,NHMUK,78.9.30.13,M,0,,Colombia,,33.6,23.3,5.5,6.8,23,126,28.4,97.6,22.5,110,CS,1,NA
AVIBASE-BB20B241,Yuhina castaniceps,Staphida castaniceps,Staphida castaniceps,Yuhina castaniceps,1,NHMUK,1941.5.30.4175,M,0,,Myanmar,,10.4,5.9,3,3.3,16,59,10.7,48.3,18.1,58,CS,1,NA
AVIBASE-BB20B241,Yuhina castaniceps,Staphida castaniceps,Staphida castaniceps,Yuhina castaniceps,1,NHMUK,1948.80.1632,F,0,,Myanmar,,12.6,7.2,3.1,3.5,16.3,59,14,45,23.7,52,PW,1,NA
AVIBASE-BB20B241,Yuhina castaniceps,Staphida castaniceps,Staphida castaniceps,Yuhina castaniceps,1,NHMUK,1948.80.1634,F,0,,Myanmar,,11,5.9,3,3.5,16.5,64,18,46,28.1,58,PW,1,NA
AVIBASE-BB20B241,Yuhina castaniceps,Staphida castaniceps,Staphida castaniceps,Yuhina castaniceps,1,NHMUK,1948.80.1641,M,0,,Myanmar,,11.3,6.1,3.5,3.3,16.8,54,13,41,24.1,50,PW,1,NA
AVIBASE-BB20B241,Yuhina castaniceps,Staphida castaniceps,Staphida castaniceps,Yuhina castaniceps,1,NHMUK,86.10.1.6323,M,0,,India,,10.7,6.1,3,3,15.5,60.5,11.3,49.2,18.7,56,CS,1,NA
AVIBASE-BB20B241,Yuhina castaniceps,Staphida castaniceps,Staphida castaniceps,Yuhina castaniceps,1,NHMUK,86.10.1.6324,F,0,,India,,11.1,6,2.8,3,18.4,62,12.3,49.7,19.8,62,CS,1,NA
AVIBASE-BB20B241,Yuhina castaniceps,Staphida castaniceps,Staphida castaniceps,Yuhina castaniceps,1,NHMUK,86.10.1.6328,F,0,,India,,10.5,5.7,3,3,18.3,58,11.1,46.9,19.1,55,CS,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,1922.12.7.281,F,0,,China,,12.9,7.2,2.9,2.9,15.5,60,16,44,26.7,40,PW,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,1928.6.26.1407,M,0,,Laos,,13.3,7.2,2.8,3,15.2,57,14,43,24.6,37,PW,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,1935.4.5.579,F,0,,Bhutan,,11.8,6.5,3,3.1,14.3,54.5,8.8,45.7,16.1,42,CS,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,1937.1.17.313,F,0,,Bhutan,,11.7,6.6,2.9,2.9,15.3,49.5,8.3,41.2,16.8,37,CS,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,1937.1.17.314,M,0,,Bhutan,,12.2,6.6,2.9,2.7,14.4,55.5,10.3,45.2,18.6,41,CS,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,1939.12.11.49,M,0,,Vietnam,,13,7.7,2.8,3.2,15,57,14,43,24.6,40,PW,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,1949.1.13998,M,0,,India,,12.4,6.6,2.9,2.8,14.2,53.5,8.8,44.7,16.4,38,CS,1,NA
AVIBASE-60D9AAA1,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina nigrimenta,1,NHMUK,95.7.14.1849,F,0,,Myanmar,,12.3,6.5,2.7,2.7,15.6,53,13,40,24.5,33,PW,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1888.6.1.16,M,0,,Brazil,,21.7,11.3,3.4,3.5,22.3,131,39.2,91.8,29.9,83,HM,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1888.6.1.20,F,0,,Brazil,,23.8,12,3.5,3.8,24.8,129,38.4,90.6,29.8,80,HM,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1889.4.2.180,F,0,,Brazil,,19.5,11.7,3.7,3.6,20,133,42.3,90.7,31.8,72,HM,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1902.3.13.1772,M,0,,Ecuador,,22,11.8,3.7,4,22.5,151,57,94,37.7,97,PW,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1903.12.30.16,M,0,,Brazil,,21.4,12,3.6,3.8,23.5,133,50.6,82.4,38,80,HM,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1938.12.20.174,F,0,,Ecuador,,20.1,10.6,3.9,3.3,20.1,148,59,89,39.9,91,PW,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1953.68.81,M,0,,Ecuador,,22.3,10.3,3.2,3.6,23,156,58,98,37.2,101,PW,1,NA
AVIBASE-71958FA9,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,Zenaida auriculata,1,NHMUK,1955.43.20,F,0,,Ecuador,,19.7,10.6,3.2,3.2,21.1,140,53,87,37.9,89,PW,1,NA
AVIBASE-E0DFC281,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,1,NHMUK,09.4.20.192,F,0,,Ecuador,,18.1,12.1,3.5,4,21.5,122,46,76,37.7,57,NJTA,1,NA
AVIBASE-E0DFC281,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,1,NHMUK,1939.12.9.2948,M,0,,Ecuador,,20.7,12,3.7,4,22.8,130,44,86,33.8,68,NJTA,1,NA
AVIBASE-E0DFC281,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,1,NHMUK,75.4.2.49,M,0,,Ecuador,,23.7,13.6,4.1,4.3,25.2,125,45,80,36,72,PW,1,NA
AVIBASE-E0DFC281,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,1,NHMUK,75.4.2.50,F,0,,Ecuador,,18.4,13,3.7,3.7,22.2,120,44,76,36.7,51,NJTA,1,NA
AVIBASE-E0DFC281,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,1,NHMUK,89.4.20.193,F,0,,Ecuador,,21,12.2,4.1,3.6,20.9,114,44,70,38.6,61,PW,1,NA
AVIBASE-E0DFC281,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,Zenaida galapagoensis,1,NHMUK,89.4.20.194,M,0,,Ecuador,,20.2,12.8,4,4,23.5,134,49,85,36.6,66,NJTA,1,NA
AVIBASE-00124D98,Zenaida macroura,Zenaida macroura,Zenaida macroura,Zenaida macroura,1,AMNH,45305,U,0,,United States of America,,21.3,10.8,3.2,4,21.5,162.4,55.9,106.5,34.4,85.1,BCW,1,NA
AVIBASE-00124D98,Zenaida macroura,Zenaida macroura,Zenaida macroura,Zenaida macroura,1,NHMUK,1900.7.30.87,F,0,,Costa Rica,,18.1,9.3,2.5,3,21,133,46.3,86.7,34.8,110,SEIJ,1,NA
AVIBASE-00124D98,Zenaida macroura,Zenaida macroura,Zenaida macroura,Zenaida macroura,1,NHMUK,1914.12.1.39,M,0,,United States of America,,20.6,10.3,3.1,3.3,19.5,136,50,86,36.8,110,PW,1,NA
AVIBASE-00124D98,Zenaida macroura,Zenaida macroura,Zenaida macroura,Zenaida macroura,1,NHMUK,1939:12:9-2152,M,0,,Cuba,,18.1,9.1,2.3,3.9,21,137,49.4,87.6,36.1,108,SEIJ,1,NA
AVIBASE-00124D98,Zenaida macroura,Zenaida macroura,Zenaida macroura,Zenaida macroura,1,NHMUK,88.10.10.2875,F,0,,United States of America,,16.7,7.7,2.9,3.2,21,138,47.4,90.6,34.3,122,SEIJ,1,NA
AVIBASE-00124D98,Zenaida macroura,Zenaida macroura,Zenaida macroura,Zenaida macroura,1,NHMUK,89.4.20.158,M,0,,Panama,,18.2,8.5,2.4,2.9,21.6,140,50.5,89.5,36.1,133,SEIJ,1,NA
AVIBASE-ADE69C27,Zentrygon frenata,Zentrygon frenata,Zentrygon frenata,Geotrygon frenata,1,NHMUK,1902.3.13.1765,M,0,,Bolivia,,26,13.3,4.2,5.3,43.6,155,30.3,124.7,19.5,113,MNC,1,NA
AVIBASE-ADE69C27,Zentrygon frenata,Zentrygon frenata,Zentrygon frenata,Geotrygon frenata,1,NHMUK,1902.3.13.1766,F,0,,Bolivia,,25.7,10.7,3.8,6,44.9,156,26.5,129.5,17,103,MNC,1,NA
AVIBASE-ADE69C27,Zentrygon frenata,Zentrygon frenata,Zentrygon frenata,Geotrygon frenata,1,NHMUK,89.4.20.469,U,0,,Bolivia,,27,12.7,5.3,5,44.8,159,27.8,131.2,17.5,102,MNC,1,NA
AVIBASE-ADE69C27,Zentrygon frenata,Zentrygon frenata,Zentrygon frenata,Geotrygon frenata,1,NHMUK,89.4.20.470,U,0,,Bolivia,,24.3,10.8,4.1,4.8,41.9,150,24.6,125.4,16.4,97,MNC,1,NA
AVIBASE-ADE69C27,Zentrygon frenata,Zentrygon frenata,Zentrygon frenata,Geotrygon frenata,2,Field1,NA,U,0,,Peru,,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,CT,1,NA
AVIBASE-1D5F3853,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,1,AMNH,137602,M,0,,Bolivia,,10.5,5.3,2.9,3.4,14.6,55,14,41,25.5,50,BGF,1,NA
AVIBASE-1D5F3853,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,1,AMNH,137603,U,0,,Bolivia,,10.2,5.5,3.3,3.3,14.9,55,13,42,23.6,53,BGF,1,NA
AVIBASE-1D5F3853,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,1,NHMUK,1888.1.1.650,U,0,,Bolivia,,11.7,5.2,2.9,2.6,18.1,61,9.1,51.9,14.9,54,HM,1,NA
AVIBASE-1D5F3853,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,1,NHMUK,1888.1.1.651,U,0,,Bolivia,,10.5,5.1,2.7,2.7,16.5,60.5,9.6,50.9,15.9,57,HM,1,NA
AVIBASE-1D5F3853,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius bolivianus,1,NHMUK,1888.1.13.502,U,0,,Bolivia,,11.9,5.3,2.9,3,17.4,60,8.2,51.8,13.7,55,HM,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,FMNH,44555,M,0,,Peru,,NA,5.8,3.7,3.4,17,58,NA,NA,NA,56,BGF,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,FMNH,261633,M,0,,Colombia,,NA,5.1,3.3,3.5,15.5,52,NA,NA,NA,49,BGF,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,FMNH,299610,M,0,,Peru,,NA,5.6,3.8,3.3,16.4,55,NA,NA,NA,57,BGF,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,FMNH,299611,F,0,,Peru,,NA,5.3,3.5,3.2,15.8,52,NA,NA,NA,48,BGF,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,FMNH,373097,M,0,,Ecuador,,NA,5.6,3.5,3.2,16.6,54,NA,NA,NA,48,BGF,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,FMNH,474190,M,0,,Peru,,NA,5.3,3.5,3.2,17,53,NA,NA,NA,50,BGF,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,NHMUK,1910.5.14.235,M,0,,Colombia,,9.8,7.2,3.3,3.6,17,55,3.2,51.8,5.8,56,CS,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,NHMUK,1925..12.24.484,F,0,,Ecuador,,9.6,5.2,3.2,3.4,15.6,52,6.2,45.8,11.9,41,CS,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,NHMUK,1925.12.24.489,F,0,,Ecuador,,9.7,5.8,3.3,3.3,15,46,5.7,40.3,12.4,35,CS,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,NHMUK,1969.52.737,M,0,,Ecuador,,9.9,6,3.5,3.3,16.3,54.5,5.2,49.3,9.5,52,CS,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,NHMUK,88.1.1.624,F,0,,Colombia,,8.5,4.6,3,2.9,14.3,47,7.6,39.4,16.2,43,NS,1,NA
AVIBASE-102A6B97,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,Zimmerius chrysops,1,NHMUK,88.1.13.511,U,0,,Colombia,,9.2,4.9,3.2,3,14.5,46,7.5,38.5,16.3,40,NS,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,FMNH,43481,M,0,,Colombia,,NA,5.8,3.3,3.4,18.3,61,NA,NA,NA,57,BGF,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,FMNH,44379,M,0,,Colombia,,NA,6,3.4,3.3,18.1,62,NA,NA,NA,57,BGF,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,FMNH,44380,M,0,,Venezuela,,NA,5.8,3.2,3.3,19.4,62,NA,NA,NA,59,BGF,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,FMNH,49404,M,0,,Colombia,,NA,5.9,3.8,3.1,18.6,61,NA,NA,NA,55,BGF,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,NHMUK,1914.11.26.542,F,0,,Venezuela,,11,5.5,3.1,3.2,18.1,61,9,52,14.8,51,NS,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,NHMUK,1914.11.26.573,F,0,,Venezuela,,11,5.4,3,3.2,18,62,10,52,16.1,49,NS,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,NHMUK,1915.3.1.327,M,0,,Venezuela,,11.9,5.2,3,2.8,15.2,53,8.6,44.4,16.2,44,NS,1,NA
AVIBASE-51736656,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,Zimmerius improbus,1,NHMUK,93.12.12.28,M,0,,Venezuela,,10.8,5.5,3.2,3,18.7,61,10.3,50.7,16.9,50,NS,1,NA
AVIBASE-15047280,Zimmerius parvus,Zimmerius parvus,Zimmerius parvus,Zimmerius vilissimus,1,FMNH,7047,M,0,,Costa Rica,,NA,5,3.5,3,16.2,49,NA,NA,NA,48,BGF,1,NA
AVIBASE-15047280,Zimmerius parvus,Zimmerius parvus,Zimmerius parvus,Zimmerius vilissimus,1,FMNH,35813,M,0,,Costa Rica,,NA,5.5,3.2,3.5,16.5,52,NA,NA,NA,51,BGF,1,NA
AVIBASE-15047280,Zimmerius parvus,Zimmerius parvus,Zimmerius parvus,Zimmerius vilissimus,1,FMNH,39271,M,0,,Costa Rica,,NA,5,3.7,3.1,16,50,NA,NA,NA,46,BGF,1,NA
AVIBASE-15047280,Zimmerius parvus,Zimmerius parvus,Zimmerius parvus,Zimmerius vilissimus,1,FMNH,39272,M,0,,Costa Rica,,NA,4.6,3.1,3,14.8,47,NA,NA,NA,42,BGF,1,NA
AVIBASE-15047280,Zimmerius parvus,Zimmerius parvus,Zimmerius parvus,Zimmerius vilissimus,1,FMNH,45403,M,0,,Costa Rica,,NA,4.9,3.4,3.6,15.2,50,NA,NA,NA,42,BGF,1,NA
AVIBASE-15047280,Zimmerius parvus,Zimmerius parvus,Zimmerius parvus,Zimmerius vilissimus,1,FMNH,73363,M,0,,Costa Rica,,NA,4.7,3.1,2.8,16.1,47,NA,NA,NA,41,BGF,1,NA
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,FMNH,31847,M,0,,Guatemala,,NA,5.4,3.5,3.1,17,57,NA,NA,NA,48,BGF,1,NA
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,FMNH,93809,M,0,,Guatemala,,NA,5.5,3.7,3.8,16.5,61,NA,NA,NA,53,BGF,1,NA
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,FMNH,93810,M,0,,Guatemala,,NA,5.4,3.2,3.3,17.2,63,NA,NA,NA,57,BGF,1,NA
AVIBASE-236A79C7,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius vilissimus,1,FMNH,110029,F,0,,El Salvador,,NA,5.6,3.3,3.2,15.7,51,NA,NA,NA,46,BGF,1,NA
